item_id,host_id,user_id,review_id,title,username,clean_no_stopwords,sentiment_score
EX197,HO18,US13456,RV13456,Step Into Batu Caves,Chad,"fortunate lot tours different places Eddy best tour guide worked with. made wonderful day myself, wife, daughter. wonderful personality, ideas itinerary great guidebooks, explained everything well, introduced us food never tried enjoy eating rest lives. recommend Eddy highly enough glad tour guide day Kuala Lumpur.",0.9825
EX197,HO18,US13457,RV13457,Step Into Batu Caves,Ani,"Love Eddy, couldnt recommend more. book trip end making new friend. kind, attentive, helpful, extensive knowledge city history. tailored trip liking never rush us. end day trip Malacca soo fun. helped us documented trip taking lot candid photos, brought us KL hidden gems eat Hokkien Mee locals eat gave us recommendation go, eat etc. guide. husband already making golf appointment together whenever come back future thats get along him, absolute legend.",0.9625
EX197,HO18,US13458,RV13458,Step Into Batu Caves,Johanna,"spent fantastic morning Eddy Batu caves, great sharing information without overwhelming makes experience feel personal. learned lot caves well KL Malaysia general enjoying beauty place starting day yummy breakfast. Eddy great communicating helpful stay, generic guide friend",0.9638
EX197,HO18,US13459,RV13459,Step Into Batu Caves,Daria,booked private tour 2 us. Eddy picked us hotel convenient. Also took pictures husband trip helpful. also managed visit nice Chinese cafe together Eddy. invited us try special Chinese beef noodles cooked 80 years. tasty! Eddy wait us much time planned according excursion dropped us Botanical garden. Thanks wonderful day!,0.9411
EX197,HO18,US13460,RV13460,Step Into Batu Caves,Erica,amazing experience. Eddy fantastic. terrific guide truly enjoyed sharing history Kuala Lumpar me! Book tour!!,0.9656
EX198,HO133,US13461,RV13461,Stong Heritage Eco Resort,Maria Gonzales,hidden gem! Loved jungle trekking calm atmosphere. come again.,0.7574
EX198,HO133,US13462,RV13462,Stong Heritage Eco Resort,Hafiz Zain,"Best BBQ area, ready hut. night atmosphere lively still calm.",0.8047
EX198,HO133,US13463,RV13463,Stong Heritage Eco Resort,James Tan,Beautiful location foothill Gunung Stong. Loved sound waterfall night.,0.8316
EX198,HO133,US13464,RV13464,Stong Heritage Eco Resort,John Edwards,"Beautiful resort WiFi weak room. that, perfect escape.",0.6908
EX198,HO133,US13465,RV13465,Stong Heritage Eco Resort,Syafiqah Zainal,Best place healing. Love traditional calm atmosphere.,0.8934
EX198,HO133,US13466,RV13466,Stong Heritage Eco Resort,Liyana Mat,"room clean, pillow little hard. Overall still ok atmosphere calm.",0.7535
EX198,HO133,US13467,RV13467,Stong Heritage Eco Resort,Ahmad Nazri,"chalet clean, staff friendly. room quite small 4 people.",0.4497
EX198,HO133,US13468,RV13468,Stong Heritage Eco Resort,Salmah Bakar,"see sunrise chalet. Subhanallah, beautiful.",0.6361
EX198,HO133,US13469,RV13469,Stong Heritage Eco Resort,Norizah Omar,Definitely come again. feels like going back village mountain atmosphere.,0.3818
EX198,HO133,US13470,RV13470,Stong Heritage Eco Resort,Amirul Danish,Excellent service! owner went field help guests.,0.7712
EX198,HO133,US13471,RV13471,Stong Heritage Eco Resort,Zul Helmi,"Good location, close waterfall trails. food cafe delicious.",0.765
EX198,HO133,US13472,RV13472,Stong Heritage Eco Resort,Wong Sze Wei,"Great service staff, even helped arrange hike Jelawang Waterfall.",0.6249
EX198,HO133,US13473,RV13473,Stong Heritage Eco Resort,Afiq Rahman,"Reasonable price, beautiful view. Breakfast improved little.",0.807
EX198,HO133,US13474,RV13474,Stong Heritage Eco Resort,Hafeez Ramli,"price ok, room ok, view solid. wish dinner options.",0.5106
EX198,HO133,US13475,RV13475,Stong Heritage Eco Resort,Sarah Tan,Highly recommend nature lovers. Peaceful surrounded forest.,0.8553
EX198,HO133,US13476,RV13476,Stong Heritage Eco Resort,Siti Rohani,Highly recommended large families. spacious safe place children.,0.6115
EX198,HO133,US13477,RV13477,Stong Heritage Eco Resort,Nur Fatin Syazwani,love nature vibes. waterfall close beautiful.,0.8542
EX198,HO133,US13478,RV13478,Stong Heritage Eco Resort,Aminuddin,"camping activities river. water clear cold, children love it!",0.7959
EX198,HO133,US13479,RV13479,Stong Heritage Eco Resort,Michael Peterson,Loved eco friendly vibe. use solar lights local materials. Great job!,0.9098
EX198,HO133,US13480,RV13480,Stong Heritage Eco Resort,Yasmin Farouk,kids enjoyed swimming natural stream nearby. Great eco experience.,0.872
EX198,HO133,US13481,RV13481,Stong Heritage Eco Resort,Khairul Hafiz,"Friendly workers, ready help lift items. small pool bathing.",0.8126
EX198,HO133,US13482,RV13482,Stong Heritage Eco Resort,Kelvin Lee,Perfect adventure seekers. expect fancy facilities nature.,0.7184
EX198,HO133,US13483,RV13483,Stong Heritage Eco Resort,Wani Naser,Feels like sitting middle forest comfortable. Sleep well fresh air.,0.8957
EX198,HO133,US13484,RV13484,Stong Heritage Eco Resort,Khairunnisa Mohd,Old resort still well maintained. see owner's effort take care place.,0.7876
EX198,HO133,US13485,RV13485,Stong Heritage Eco Resort,Mohd Razlan,"resort close entrance Mount Stong, nice go hiking morning.",0.4215
EX198,HO133,US13486,RV13486,Stong Heritage Eco Resort,Hani Azman,suitable couples want budget romantic honeymoon.,0.5719
EX198,HO133,US13487,RV13487,Stong Heritage Eco Resort,Johan Zulkifli,Suitable team building activities. area wide small hall.,0
EX198,HO133,US13488,RV13488,Stong Heritage Eco Resort,Farhana Ibrahim,Suitable want escape hustle bustle city. Cold night!,0.3164
EX198,HO133,US13489,RV13489,Stong Heritage Eco Resort,Raja Ariff,"Friendly staff, fast service. hope add signage easy get lost.",0.7814
EX198,HO133,US13490,RV13490,Stong Heritage Eco Resort,Amira Salleh,female staff counter nice. Thank helping manage last minute room.,0.7947
EX198,HO133,US13491,RV13491,Stong Heritage Eco Resort,Tan Jia En,Staffs friendly attentive. Room could use bit lighting though.,0.4939
EX198,HO133,US13492,RV13492,Stong Heritage Eco Resort,Siti Mazlina,"like deco resort, simple village spirit. Even boys happy.",0.8338
EX198,HO133,US13493,RV13493,Stong Heritage Eco Resort,Ainul Nadia,"place improve terms toilet cleanliness, staff quick respond reprimanded.",0.2382
EX198,HO133,US13494,RV13494,Stong Heritage Eco Resort,Mohamad Firdaus,"place worth like atmosphere forest. many people, privacy maintained.",0.5267
EX198,HO133,US13495,RV13495,Stong Heritage Eco Resort,Hariz Adli,"parking lot bit far room, staff helps carry bags.",0.5267
EX198,HO133,US13496,RV13496,Stong Heritage Eco Resort,Nur Alia Izzati,quiet place surrounded nature. Suitable family getaways.,0
EX198,HO133,US13497,RV13497,Stong Heritage Eco Resort,Fazira Hashim,night view magical. hear crickets river flowing.,0
EX198,HO133,US13498,RV13498,Stong Heritage Eco Resort,Evelyn Koh,"rooms simple clean. paying location nature, luxury.",0.5499
EX198,HO133,US13499,RV13499,Stong Heritage Eco Resort,Dinesh Kumar,Value money. Comfortable stay good breakfast local dishes.,0.8225
EX198,HO133,US13500,RV13500,Stong Heritage Eco Resort,Qamarul Hadi,"view room best, see forest river directly.",0.6369
EX199,HO86,US13501,RV13501,Sumiran Eco Park & Resort,Ellora Majorie,"Absolutely love place! Staff friendly, animals cute, camping package exceeded expectations.",0.8994
EX199,HO86,US13502,RV13502,Sumiran Eco Park & Resort,Rashid Hamid,Activities kids adults fun. Staff helpful. Glamping comfortable.,0.8555
EX199,HO86,US13503,RV13503,Sumiran Eco Park & Resort,Khairul Azman,Amazing team building location. Activities fun well organized.,0.8481
EX199,HO86,US13504,RV13504,Sumiran Eco Park & Resort,Jason Lim,BBQ night camping experience memorable. Staff attentive.,0
EX199,HO86,US13505,RV13505,Sumiran Eco Park & Resort,Hannah Lim,BBQ night memorable. Beautiful surroundings fun activities.,0.802
EX199,HO86,US13506,RV13506,Sumiran Eco Park & Resort,Daniel Foo,"Beautiful eco park, kids loved activities. Staff accommodating.",0.8316
EX199,HO86,US13507,RV13507,Sumiran Eco Park & Resort,Leong Mei,Beautiful natural scenery. Great photography relaxation.,0.9313
EX199,HO86,US13508,RV13508,Sumiran Eco Park & Resort,Aina Syahirah,Beautiful natural surroundings. Great photography relaxation. Activities well managed.,0.9432
EX199,HO86,US13509,RV13509,Sumiran Eco Park & Resort,Rizal Tan,Beautiful scenery fun activities. BBQ night memorable.,0.802
EX199,HO86,US13510,RV13510,Sumiran Eco Park & Resort,Muhammad Rizal,"Beautiful scenery, fun outdoor activities. Staff accommodating.",0.802
EX199,HO86,US13511,RV13511,Sumiran Eco Park & Resort,Syafiqah,"Beautiful scenery, safe, fun. BBQ experience memorable.",0.8779
EX199,HO86,US13512,RV13512,Sumiran Eco Park & Resort,Daniel Tan,Camping glamping excellent. Staff helpful accommodating.,0.7579
EX199,HO86,US13513,RV13513,Sumiran Eco Park & Resort,Farid Lee,Camping experience fun safe. Staff attentive.,0.7351
EX199,HO86,US13514,RV13514,Sumiran Eco Park & Resort,Hassan Shah,Camping experience top notch. Staff friendly environment clean.,0.7902
EX199,HO86,US13515,RV13515,Sumiran Eco Park & Resort,Ahmad Faiz,"Clean campsite, good security, fun activities. Perfect weekend escape city.",0.9403
EX199,HO86,US13516,RV13516,Sumiran Eco Park & Resort,Amir Faris,Eco park experience fantastic. Staff friendly supportive.,0.8402
EX199,HO86,US13517,RV13517,Sumiran Eco Park & Resort,Amirul,Eco park perfect family friends. Safe enjoyable.,0.9118
EX199,HO86,US13518,RV13518,Sumiran Eco Park & Resort,Sarah Lim,Eco park safe well maintained. Staff attentive.,0.6124
EX199,HO86,US13519,RV13519,Sumiran Eco Park & Resort,Shiela Tan,Enjoyed camping glamping activities. Staff professional friendly.,0.7579
EX199,HO86,US13520,RV13520,Sumiran Eco Park & Resort,Omar Farouk,Enjoyed glamping outdoor activities. Staff ensured safe enjoyable experience.,0.8442
EX199,HO86,US13521,RV13521,Sumiran Eco Park & Resort,Adam Faris,Enjoyed kayaking ATV rides. Staff accommodating.,0.5106
EX199,HO86,US13522,RV13522,Sumiran Eco Park & Resort,Syed Amir,"Enjoyed glamping experience. Staff attentive, scenery breathtaking. Excellent value.",0.9081
EX199,HO86,US13523,RV13523,Sumiran Eco Park & Resort,Kevin Chua,Excellent facilities clean campsite. Staff friendly.,0.8718
EX199,HO86,US13524,RV13524,Sumiran Eco Park & Resort,Lisa Tan,Family friendly resort. Lots outdoor activities. BBQ night fun staff accommodating.,0.7579
EX199,HO86,US13525,RV13525,Sumiran Eco Park & Resort,Nadia Lim,Fun activities safe environment. Highly recommended.,0.807
EX199,HO86,US13526,RV13526,Sumiran Eco Park & Resort,Bella Tan,"Fun activities, clean environment, friendly staff. Highly recommended families.",0.8832
EX199,HO86,US13527,RV13527,Sumiran Eco Park & Resort,Adrian Lee,Fun experience friends. ATV rides kayaking amazing.,0.8807
EX199,HO86,US13528,RV13528,Sumiran Eco Park & Resort,Adam Lee,Glamping camping enjoyable. Friendly staff.,0.7269
EX199,HO86,US13529,RV13529,Sumiran Eco Park & Resort,Azman Noor,Glamping camping experience excellent. Staff ensured safety enjoyment.,0.8779
EX199,HO86,US13530,RV13530,Sumiran Eco Park & Resort,Adrian Chong,Glamping experience exceeded expectations. BBQ night fun.,0.5106
EX199,HO86,US13531,RV13531,Sumiran Eco Park & Resort,Hana Nabilah,"Glamping experience amazing. BBQ night fun, staff professional.",0.7964
EX199,HO86,US13532,RV13532,Sumiran Eco Park & Resort,Sofia Lim,Glamping experience comfortable. Staff helpful welcoming.,0.8402
EX199,HO86,US13533,RV13533,Sumiran Eco Park & Resort,Hana Farah,Glamping tents comfortable clean. BBQ night fun.,0.8519
EX199,HO86,US13534,RV13534,Sumiran Eco Park & Resort,Alya Safiyyah,Glamping tents comfortable clean. BBQ night fun.,0.8519
EX199,HO86,US13535,RV13535,Sumiran Eco Park & Resort,Liyana,Glamping tents comfortable. Staff helpful.,0.7501
EX199,HO86,US13536,RV13536,Sumiran Eco Park & Resort,Farah Lee,Glamping tents comfortable. BBQ night memorable. Enjoyed ATV rides.,0.765
EX199,HO86,US13537,RV13537,Sumiran Eco Park & Resort,Aina Farah,Glamping tents comfy clean. Staff friendly helpful.,0.8271
EX199,HO86,US13538,RV13538,Sumiran Eco Park & Resort,madrasah tahfiz al-hannah,"Great activities service Cafe could improve large groups, overall fun experience.",0.8381
EX199,HO86,US13539,RV13539,Sumiran Eco Park & Resort,Khairul,"Great eco park experience. Safe, clean, fun.",0.9186
EX199,HO86,US13540,RV13540,Sumiran Eco Park & Resort,Sarah Tan,Great family friendly resort. Kids enjoyed mini zoo flying fox.,0.891
EX199,HO86,US13541,RV13541,Sumiran Eco Park & Resort,Aisyah Khalid,Great getaway families. Activities like kayaking ATV rides enjoyable.,0.8591
EX199,HO86,US13542,RV13542,Sumiran Eco Park & Resort,Hafiz Rahman,Great getaway friends. Kayaking flying fox thrilling. Peaceful safe environment.,0.9468
EX199,HO86,US13543,RV13543,Sumiran Eco Park & Resort,Amirul Hakim,Great weekend getaway. BBQ night glamping amazing experiences.,0.836
EX199,HO86,US13544,RV13544,Sumiran Eco Park & Resort,Albert JSL,"wonderful short getaway Sumiran Eco Park. Staff friendly, facilities well maintained, BBQ experience amazing. Perfect families!",0.9501
EX199,HO86,US13545,RV13545,Sumiran Eco Park & Resort,Clara Lim,Kids blast mini zoo flying fox. Staff accommodating.,0
EX199,HO86,US13546,RV13546,Sumiran Eco Park & Resort,Farah Nordin,Kids blast. Staff helpful polite.,0.4215
EX199,HO86,US13547,RV13547,Sumiran Eco Park & Resort,Josephine Tan,Kids fun mini zoo. Staff friendly attentive.,0.7579
EX199,HO86,US13548,RV13548,Sumiran Eco Park & Resort,Mei Ling,Kids loved flying fox mini zoo. Staff helpful accommodating.,0.7902
EX199,HO86,US13549,RV13549,Sumiran Eco Park & Resort,Rina Hadi,Kids loved mini zoo flying fox. Staff attentive.,0.5994
EX199,HO86,US13550,RV13550,Sumiran Eco Park & Resort,Fatin,Kids loved outdoor activities. Staff professional helpful.,0.7717
EX199,HO86,US13551,RV13551,Sumiran Eco Park & Resort,Hana Lee,Loved ATV rides kayaking. Staff made experience enjoyable.,0.7783
EX199,HO86,US13552,RV13552,Sumiran Eco Park & Resort,Noor Hidayah,Loved eco friendly vibe. relaxing scenic. Kids enjoyed mini zoo visit lot!,0.9347
EX199,HO86,US13553,RV13553,Sumiran Eco Park & Resort,Nur Hidayah,Loved family friendly environment. Activities kids great.,0.9042
EX199,HO86,US13554,RV13554,Sumiran Eco Park & Resort,Daniel Teoh,Loved flying fox mini zoo. Staff accommodating.,0.5994
EX199,HO86,US13555,RV13555,Sumiran Eco Park & Resort,Aina Lim,Loved mini zoo flying fox. Staff helpful.,0.7902
EX199,HO86,US13556,RV13556,Sumiran Eco Park & Resort,Intan Safira,Loved natural setting eco friendly concept. Safe family visits.,0.91
EX199,HO86,US13557,RV13557,Sumiran Eco Park & Resort,Aisyah,Loved natural surroundings activities. Staff friendly.,0.8625
EX199,HO86,US13558,RV13558,Sumiran Eco Park & Resort,Nabila,Loved natural surroundings. Kids activities enjoyable.,0.8519
EX199,HO86,US13559,RV13559,Sumiran Eco Park & Resort,Rizal Fadzli,Loved serene environment outdoor activities. Staff friendly helpful.,0.9169
EX199,HO86,US13560,RV13560,Sumiran Eco Park & Resort,radziqin roslan,Lovely place family company events. Great facilities environment. Highly recommended!,0.883
EX199,HO86,US13561,RV13561,Sumiran Eco Park & Resort,Sofia Ramli,Lovely resort lot activities. Safe fun kids.,0.875
EX199,HO86,US13562,RV13562,Sumiran Eco Park & Resort,Nurul Afiqah,kids loved animal interactions ATV rides. Clean safe environment. visit again!,0.8687
EX199,HO86,US13563,RV13563,Sumiran Eco Park & Resort,Atta Idrawani,Neat well kept. Staff flexible ensured safety activities. Perfect team building.,0.91
EX199,HO86,US13564,RV13564,Sumiran Eco Park & Resort,Nurul Ain,Perfect family getaway. Activities enjoyable safe.,0.8591
EX199,HO86,US13565,RV13565,Sumiran Eco Park & Resort,Farid Azman,Perfect place team building. Staff flexible attentive.,0.6808
EX199,HO86,US13566,RV13566,Sumiran Eco Park & Resort,Nadia Zaki,"Relaxing eco park. Staff helpful, lots activities, safe kids.",0.836
EX199,HO86,US13567,RV13567,Sumiran Eco Park & Resort,Faridah Rahman,Relaxing environment fun activities. Staff accommodating.,0.7579
EX199,HO86,US13568,RV13568,Sumiran Eco Park & Resort,Kevin Foo,Relaxing getaway family. Great activities friendly staff.,0.8885
EX199,HO86,US13569,RV13569,Sumiran Eco Park & Resort,Faridah,Resort clean well maintained. Staff accommodating helpful.,0.765
EX199,HO86,US13570,RV13570,Sumiran Eco Park & Resort,Adam Tan,Team building activities well executed. Fun adults kids.,0.6597
EX199,HO86,US13571,RV13571,Sumiran Eco Park & Resort,Amir Hanafi,Team building activities well executed. Staff professional.,0.2732
EX199,HO86,US13572,RV13572,Sumiran Eco Park & Resort,Daniel Ong,Team building group activities well organized. Staff helpful.,0.6361
EX199,HO86,US13573,RV13573,Sumiran Eco Park & Resort,Nurul Hana,Team building outdoor activities well organized.,0.2732
EX199,HO86,US13574,RV13574,Sumiran Eco Park & Resort,Joel Lim,resort well maintained. Staff helpful attentive. Great place adults children.,0.8402
EX199,HO86,US13575,RV13575,Sumiran Eco Park & Resort,Amirah Zainal,team building activities well organized. Loved natural setting friendly staff.,0.8934
EX199,HO86,US13576,RV13576,Sumiran Eco Park & Resort,Kevin Tan,clean safe environment. Staff friendly. Great short getaway.,0.9254
EX199,HO86,US13577,RV13577,Sumiran Eco Park & Resort,Bryan Wong,enjoyable stay. Glamping tents clean comfy. Staff welcoming.,0.8313
EX199,HO86,US13578,RV13578,Sumiran Eco Park & Resort,Daniel Wong,fun activities. Staff ensured safety everyone great time. Perfect spot outdoor adventures.,0.9485
EX199,HO86,US13579,RV13579,Sumiran Eco Park & Resort,Muhammad Danish,peaceful environment. Staff courteous helpful. Perfect short trips.,0.923
EX199,HO86,US13580,RV13580,Sumiran Eco Park & Resort,Wei Ling,relaxing enjoyable stay. Friendly staff great environment.,0.932
EX199,HO86,US13581,RV13581,Sumiran Eco Park & Resort,Kevin Lim,relaxing eco park. Staff friendly helpful.,0.8588
EX199,HO86,US13582,RV13582,Sumiran Eco Park & Resort,Faizal Amir,"Wonderful weekend getaway. Safe, fun, relaxing.",0.9201
EX200,HO90,US13583,RV13583,Sungai Lima Pulau Ketam Eco Tour,Jason Tan,Lovely place visit. Great photography family outing.,0.836
EX200,HO90,US13584,RV13584,Sungai Lima Pulau Ketam Eco Tour,low cg,Enjoyed eco tour seafood lunch. Highly recommended nature lovers.,0.8313
EX200,HO90,US13585,RV13585,Sungai Lima Pulau Ketam Eco Tour,Tomi Nugroho,calm beautiful island nice people.,0.8402
EX200,HO90,US13586,RV13586,Sungai Lima Pulau Ketam Eco Tour,Kelvin Shek,"Great eco experience, love boat ride mangrove.",0.8519
EX200,HO90,US13587,RV13587,Sungai Lima Pulau Ketam Eco Tour,Su Han Wee,Relaxing day trip informative guide.,0.4939
EX200,HO90,US13588,RV13588,Sungai Lima Pulau Ketam Eco Tour,sheng tiew,Calm clean area. Loved seeing locals live river.,0.836
EX200,HO90,US13589,RV13589,Sungai Lima Pulau Ketam Eco Tour,张张文滔,"great experience, tour guide professional.",0.6249
EX200,HO90,US13590,RV13590,Sungai Lima Pulau Ketam Eco Tour,Ahmad Rahimi Ramli,Best eco tour near Klang area. Clean well managed.,0.8402
EX200,HO90,US13591,RV13591,Sungai Lima Pulau Ketam Eco Tour,Pk87 Tung,Enjoyed quiet village seafood lunch.,0.5106
EX200,HO90,US13592,RV13592,Sungai Lima Pulau Ketam Eco Tour,Tsen Land,mangrove boat tour informative relaxing.,0.5367
EX200,HO90,US13593,RV13593,Sungai Lima Pulau Ketam Eco Tour,Sunny Teng,Perfect relaxing learning mangrove life.,0.7845
EX200,HO90,US13594,RV13594,Sungai Lima Pulau Ketam Eco Tour,David Tan,March 2025. Wait time None. Interesting island history friendly local people.,0.2363
EX200,HO90,US13595,RV13595,Sungai Lima Pulau Ketam Eco Tour,LIAN TAN,March 2025. Wait time Short. Great eco concept informative guide.,0.6249
EX200,HO90,US13596,RV13596,Sungai Lima Pulau Ketam Eco Tour,Tang Sau Kuen,March 2025. Wait time Short. Love seafood restaurant near jetty. Great service too.,0.8519
EX200,HO90,US13597,RV13597,Sungai Lima Pulau Ketam Eco Tour,Ahmat Adam Adam Ahmat,Friendly staff nice scenery. come next time!,0.7424
EX200,HO90,US13598,RV13598,Sungai Lima Pulau Ketam Eco Tour,one huda,Short. enjoyable tour. guide friendly helpful.,0.8479
EX200,HO90,US13599,RV13599,Sungai Lima Pulau Ketam Eco Tour,Golden Sakura,relaxing trip mangrove area. guide explained local fishing life detail.,0.5413
EX200,HO90,US13600,RV13600,Sungai Lima Pulau Ketam Eco Tour,郭明諺,"fantastic eco experience, highly recommended families.",0.6901
EX200,HO90,US13601,RV13601,Sungai Lima Pulau Ketam Eco Tour,Hữu Đức Nguyễn,Wonderful experience professional guides. Loved seafood!,0.8356
EX200,HO90,US13602,RV13602,Sungai Lima Pulau Ketam Eco Tour,leem han khor,Reservation recommended Yes. eco tour well planned peaceful.,0.8316
EX200,HO90,US13603,RV13603,Sungai Lima Pulau Ketam Eco Tour,Ajipop channel 82,good trip learn Pulau Ketam eco system. Clean well managed tour.,0.7717
EX200,HO90,US13604,RV13604,Sungai Lima Pulau Ketam Eco Tour,YF Tham,"historical remarkable fisherman village island.A mixture modernization traditional village.Only bicycle , electric bike walking island , others vehicles allowed safety reasons.The village full seafood smells.",0.6369
EX200,HO90,US13605,RV13605,Sungai Lima Pulau Ketam Eco Tour,asamasin,"Clean comfortable. post, caught fish yet. Soon...",0.7184
EX200,HO90,US13606,RV13606,Sungai Lima Pulau Ketam Eco Tour,atamvir khattra,Best place,0.6369
EX200,HO90,US13607,RV13607,Sungai Lima Pulau Ketam Eco Tour,Sky High,Best fishing jetty.. also shop.. borrow bike jetty put back,0.3818
EX200,HO90,US13608,RV13608,Sungai Lima Pulau Ketam Eco Tour,cowboys168,"Enjoy beautiful scenery sunshine. Seafood, fruits, chocolate, coffee every corner",0.8834
EX200,HO90,US13609,RV13609,Sungai Lima Pulau Ketam Eco Tour,Shijie Ong,good place relax,0.7003
EX200,HO90,US13610,RV13610,Sungai Lima Pulau Ketam Eco Tour,19 “‪Kamenrider‬” 87,Good place relaxing alot nice seafood eat.,0.836
EX200,HO90,US13611,RV13611,Sungai Lima Pulau Ketam Eco Tour,Ks Lee,Good servicing,0.4404
EX200,HO90,US13612,RV13612,Sungai Lima Pulau Ketam Eco Tour,Danny Koh,great experience,0.6249
EX200,HO90,US13613,RV13613,Sungai Lima Pulau Ketam Eco Tour,Eric KC,Highly recommended vacation,0.2716
EX200,HO90,US13614,RV13614,Sungai Lima Pulau Ketam Eco Tour,H Xin Goh,"found quiet fishing village friend mine way Pulau ketam. Gained interesting knowledge facts boatmaking, dried seafood production, crab fishing etc. Definitely worth spending day two friends family!",0.9381
EX200,HO90,US13615,RV13615,Sungai Lima Pulau Ketam Eco Tour,ks chuah,peaceful relaxing fishing village.,0.7506
EX200,HO90,US13616,RV13616,Sungai Lima Pulau Ketam Eco Tour,Steven Tai,"Jetty Sungei Lima leads charming village, quieter relaxing",0.8218
EX200,HO90,US13617,RV13617,Sungai Lima Pulau Ketam Eco Tour,Hadi AbdulLah,"program village Sungai Lima, service residents good friendly.. can't forget deliciousness powerful Hor Ka Sai coffee",0.8189
EX200,HO90,US13618,RV13618,Sungai Lima Pulau Ketam Eco Tour,Faiz,Nice day out. Enjoyed seafood lunch friendly boat guide.,0.8519
EX200,HO90,US13619,RV13619,Sungai Lima Pulau Ketam Eco Tour,H Ooi,Nice village atmosphere friendly locals. peaceful escape city.,0.872
EX200,HO90,US13620,RV13620,Sungai Lima Pulau Ketam Eco Tour,Hoong Fai,Nice walking tour Bagan sg Lima....,0.4215
EX200,HO90,US13621,RV13621,Sungai Lima Pulau Ketam Eco Tour,Iskandar Syahputra,Ok,0.296
EX200,HO90,US13622,RV13622,Sungai Lima Pulau Ketam Eco Tour,LEE lee.,Relaxing chilling short vacation.,0.4767
EX200,HO90,US13623,RV13623,Sungai Lima Pulau Ketam Eco Tour,Frankey,Slow peace fish village. Enjoy solo walk moments.,0.7717
EX200,HO90,US13624,RV13624,Sungai Lima Pulau Ketam Eco Tour,Muhammad Ahmad Yahaya,"Sungai Lima, nestled quieter side Pulau Ketam, offers refreshing escape bustling main village. Unlike commercialized counterpart, Sungai Lima embraces laid back, rustic charm immediately puts visitors ease. moment step ferry, greeted slower pace life, rhythm tides dictates daily activities.The primary draw undoubtedly tranquility immersive experience traditional fishing village. Stilt houses, painted various shades adorned drying nets, line waterways, creating picturesque scenes perfect photography. observe local fishermen mending nets, children playing makeshift jetties, occasional boat ferrying goods genuine slice local life.Dining options simpler authentic. Fresh seafood, caught hours before, star menus. expect fancy restaurants instead, anticipate homely eateries serving delicious, unpretentious dishes. many organized activities, joy lies wandering narrow wooden walkways, soaking peaceful atmosphere, interacting friendly locals.Accommodation basic, often guesthouses run families, providing frills comfortable stay. ideal seeking quiet retreat, digital detox, chance experience unvarnished beauty Pulau Ketam. Sungai Lima gem travelers appreciate authenticity tourist traps, offering genuine glimpse Malaysian coastal village life.",0.9939
EX200,HO90,US13625,RV13625,Sungai Lima Pulau Ketam Eco Tour,えぼぞうえぼぞう,"atmosphere nice, garbage feces discharged directly sea, smells pretty bad.",0.2133
EX200,HO90,US13626,RV13626,Sungai Lima Pulau Ketam Eco Tour,Woon Gohan,mangrove cruise fishing village experience amazing. Great weekend activity.,0.836
EX200,HO90,US13627,RV13627,Sungai Lima Pulau Ketam Eco Tour,Eekang Ooi,"place much cleaner, quieter friendlier compared Pulau Ketam town area. like better here. make sure prebook stay food many eateries here.",0.7986
EX200,HO90,US13628,RV13628,Sungai Lima Pulau Ketam Eco Tour,Mohd Hamimi Masrom,air smells dried fish...,0
EX200,HO90,US13629,RV13629,Sungai Lima Pulau Ketam Eco Tour,jyeyi wong,Wonderful half day tour. Loved peaceful atmosphere slow village lifestyle.,0.8957
EX200,HO90,US13630,RV13630,Sungai Lima Pulau Ketam Eco Tour,yap kong7,,0
EX200,HO90,US13631,RV13631,Sungai Lima Pulau Ketam Eco Tour,J Y,quiet Chinese fishing village,0
EX200,HO90,US13632,RV13632,Sungai Lima Pulau Ketam Eco Tour,Choon Lay Teo,nice island fresh air comfortable sea breeze.,0.8268
EX200,HO90,US13633,RV13633,Sungai Lima Pulau Ketam Eco Tour,mungor 4896,"Good place experience fishing village life, villagers simple hospitable",0.4404
EX200,HO90,US13634,RV13634,Sungai Lima Pulau Ketam Eco Tour,Yi Yi,"Occasionally take boat weekends, nice worship",0.6124
EX200,HO90,US13635,RV13635,Sungai Lima Pulau Ketam Eco Tour,mn jq,"Little Fish Village, away hustle, simple quiet, nice day trip, sea breeze refreshes relaxes. Best souvenirs dried shrimps , red salty. Black sugar cake also good, fragrant black sugar aroma, smooth outer, soft inside.",0.9081
EX200,HO90,US13636,RV13636,Sungai Lima Pulau Ketam Eco Tour,Ong Pei Yu,"Island life, good experience, friendly guide, peaceful",0.8622
EX200,HO90,US13637,RV13637,Sungai Lima Pulau Ketam Eco Tour,Eddy Kwok,"Great photo spots! Short wait time. Perfect taking pictures, beautiful scenery",0.9184
EX200,HO90,US13638,RV13638,Sungai Lima Pulau Ketam Eco Tour,RaySys雷音频道（JET SIANG）,"Good place relax, flashy nightlife, calm sea waves, watch mosquitoes",0.7096
EX200,HO90,US13639,RV13639,Sungai Lima Pulau Ketam Eco Tour,Ck Lee,"Seaside village, unique flavor, low tide shows trash, part scenery",-0.2732
EX200,HO90,US13640,RV13640,Sungai Lima Pulau Ketam Eco Tour,Li Yong Tew,Simple small island,0
EX200,HO90,US13641,RV13641,Sungai Lima Pulau Ketam Eco Tour,符Yong Suan Phoo,Gift souvenir shop,0.4404
